study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all
dmr_rasher_steneck,10_3_129,2007,5,43.9751,-69.1589,1,2007-05-17,10,10,10,NA,NA,NA,25.5,54,0,0,2952,4,25.5,percent_cover,"c(-69.1589, 43.9751)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2319060250094733,0.22226012080853144,0.22226012080853144,0.22226012080853144,-1.4192059546508102,-1.4598973250211513,-1.4598973250211513,-1.4598973250211513
dmr_rasher_steneck,10_3_129,2013,5,43.98408,-69.1589,1,2013-05-06,10,10,10,NA,NA,NA,29.5,54,0,0,2952,4,29.5,percent_cover,"c(-69.1589, 43.98408)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2682834406972338,0.2571244534843795,0.2571244534843795,0.2571244534843795,-1.2791151138474837,-1.3200406112620748,-1.3200406112620748,-1.3200406112620748
dmr_rasher_steneck,10_3_13,2001,7,44.41121,-67.88523,1,2001-07-17,10,10,10,NA,NA,NA,1,54,0,0,2952,4,1,percent_cover,"c(-67.88523, 44.41121)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.00909435392194013,0.008716083168962017,0.008716083168962017,0.008716083168962017,-3.958362593810817,-3.9783720622520917,-3.9783720622520917,-3.9783720622520917
dmr_rasher_steneck,10_3_130,2007,5,43.8626,-69.134,1,2007-05-14,10,10,10,NA,NA,NA,11,54,0,0,2952,4,11,percent_cover,"c(-69.134, 43.8626)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10003789314134143,0.09587691485858219,0.09587691485858219,0.09587691485858219,-2.206930489407298,-2.2454780401419963,-2.2454780401419963,-2.2454780401419963
dmr_rasher_steneck,10_3_131,2007,5,43.9752,-69.1279,1,2007-05-17,10,10,10,NA,NA,NA,10.5,54,0,0,2952,4,10.5,percent_cover,"c(-69.1279, 43.9752)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.09549071618037136,0.09151887327410117,0.09151887327410117,0.09151887327410117,-2.2491323282284115,-2.2875105541984575,-2.2875105541984575,-2.2875105541984575
dmr_rasher_steneck,10_3_132,2007,5,43.9754,-69.0603,1,2007-05-17,10,10,10,NA,NA,NA,2.5,54,0,0,2952,4,2.5,percent_cover,"c(-69.0603, 43.9754)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.022735884804850323,0.021790207922405044,0.021790207922405044,0.021790207922405044,-3.419283408132531,-3.4485969635836446,-3.4485969635836446,-3.4485969635836446
dmr_rasher_steneck,10_3_133,2007,5,44.0737,-69.0407,1,2007-05-17,10,10,10,NA,NA,NA,6.5,54,0,0,2952,4,6.5,percent_cover,"c(-69.0407, 44.0737)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.05911330049261084,0.05665454059825311,0.05665454059825311,0.05665454059825311,-2.6720080849274175,-2.7082321086725925,-2.7082321086725925,-2.7082321086725925
dmr_rasher_steneck,10_3_133,2011,5,44.07453,-69.03446,1,2011-05-25,10,10,10,NA,NA,NA,21,54,0,0,2952,4,21,percent_cover,"c(-69.03446, 44.07453)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.19098143236074272,0.18303774654820235,0.18303774654820235,0.18303774654820235,-1.6045427515047286,-1.6448695312301689,-1.6448695312301689,-1.6448695312301689
dmr_rasher_steneck,10_3_133,2013,5,44.07,-69.0407,1,2013-05-07,10,10,10,NA,NA,NA,12,54,0,0,2952,4,12,percent_cover,"c(-69.0407, 44.07)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10913224706328155,0.10459299802754421,0.10459299802754421,0.10459299802754421,-2.12752108306989,-2.166368575804221,-2.166368575804221,-2.166368575804221
dmr_rasher_steneck,10_3_134,2007,6,44.1131,-68.4033,1,2007-06-07,10,10,10,NA,NA,NA,2,54,0,0,2952,4,2,percent_cover,"c(-68.4033, 44.1131)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.01818870784388026,0.017432166337924035,0.017432166337924035,0.017432166337924035,-3.568833812300074,-3.5960390001943767,-3.5960390001943767,-3.5960390001943767
dmr_rasher_steneck,10_3_135,2007,6,44.1307,-68.3467,1,2007-06-07,10,10,10,NA,NA,NA,21,54,0,0,2952,4,21,percent_cover,"c(-68.3467, 44.1307)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.19098143236074272,0.18303774654820235,0.18303774654820235,0.18303774654820235,-1.6045427515047286,-1.6448695312301689,-1.6448695312301689,-1.6448695312301689
dmr_rasher_steneck,10_3_136,2007,6,44.206,-68.3229,1,2007-06-07,10,10,10,NA,NA,NA,8,54,0,0,2952,4,8,percent_cover,"c(-68.3229, 44.206)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.07275483137552104,0.06972866535169614,0.06972866535169614,0.06972866535169614,-2.491872881226643,-2.5291260922077896,-2.5291260922077896,-2.5291260922077896
dmr_rasher_steneck,10_3_136,2011,6,44.19733,-68.32113,1,2011-06-01,10,10,10,NA,NA,NA,5.5,54,0,0,2952,4,5.5,percent_cover,"c(-68.32113, 44.19733)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.050018946570670714,0.04793845742929109,0.04793845742929109,0.04793845742929109,-2.813094990428995,-2.848373910583695,-2.848373910583695,-2.848373910583695
dmr_rasher_steneck,10_3_137,2007,6,44.3321,-68.1745,1,2007-06-08,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-68.1745, 44.3321)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091
dmr_rasher_steneck,10_3_137,2009,5,44.33661,-68.1737,1,2009-05-26,10,10,10,NA,NA,NA,20,54,0,0,2952,4,20,percent_cover,"c(-68.1737, 44.33661)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.18188707843880259,0.17432166337924035,0.17432166337924035,0.17432166337924035,-1.6508482131037239,-1.6910728771053891,-1.6910728771053891,-1.6910728771053891
dmr_rasher_steneck,10_3_138,2007,6,44.3813,-68.1306,1,2007-06-08,10,10,10,NA,NA,NA,11.5,54,0,0,2952,4,11.5,percent_cover,"c(-68.1306, 44.3813)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10458507010231148,0.1002349564430632,0.1002349564430632,0.1002349564430632,-2.166437761527799,-2.2051412234612866,-2.2051412234612866,-2.2051412234612866
dmr_rasher_steneck,10_3_139,2007,6,44.3632,-68.1054,1,2007-06-08,10,10,10,NA,NA,NA,16,54,0,0,2952,4,16,percent_cover,"c(-68.1054, 44.3632)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14550966275104207,0.13945733070339228,0.13945733070339228,0.13945733070339228,-1.8610474094153664,-1.9007443402447748,-1.9007443402447748,-1.9007443402447748
dmr_rasher_steneck,10_3_139,2011,6,44.36767,-68.10566,1,2011-06-02,10,10,10,NA,NA,NA,17.5,54,0,0,2952,4,17.5,percent_cover,"c(-68.10566, 44.36767)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15915119363395225,0.1525314554568353,0.1525314554568353,0.1525314554568353,-1.7769623271208306,-1.8168837239029318,-1.8168837239029318,-1.8168837239029318
dmr_rasher_steneck,10_3_139,2014,6,44.3677,-68.1057,1,2014-06-06,10,10,10,NA,NA,NA,19,54,0,0,2952,4,19,percent_cover,"c(-68.1057, 44.3677)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.17279272451686245,0.16560558021027832,0.16560558021027832,0.16560558021027832,-1.69940242099012,-1.739514820323169,-1.739514820323169,-1.739514820323169
dmr_rasher_steneck,10_3_14,2001,7,44.47852,-67.80993,1,2001-07-18,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-67.80993, 44.47852)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091
dmr_rasher_steneck,10_3_14,2010,6,44.482742,-67.808296,1,2010-06-08,10,10,10,NA,NA,NA,7,54,0,0,2952,4,7,percent_cover,"c(-67.808296, 44.482742)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.0636604774535809,0.061012582182734115,0.061012582182734115,0.061012582182734115,-2.6082888861293028,-2.644898203800014,-2.644898203800014,-2.644898203800014
dmr_rasher_steneck,10_3_14,2012,6,44.48277,-67.8143,1,2012-06-12,10,10,10,NA,NA,NA,17.5,54,0,0,2952,4,17.5,percent_cover,"c(-67.8143, 44.48277)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15915119363395225,0.1525314554568353,0.1525314554568353,0.1525314554568353,-1.7769623271208306,-1.8168837239029318,-1.8168837239029318,-1.8168837239029318
dmr_rasher_steneck,10_3_14,2014,6,44.4827,-67.8083,1,2014-06-09,10,10,10,NA,NA,NA,13.5,54,0,0,2952,4,13.5,percent_cover,"c(-67.8083, 44.4827)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12277377794619175,0.11766712278098723,0.11766712278098723,0.11766712278098723,-2.0191085166611127,-2.0583290057789547,-2.0583290057789547,-2.0583290057789547
dmr_rasher_steneck,10_3_14,2016,6,44.4824,-67.8018,1,2016-06-04,10,10,10,NA,NA,NA,4,54,0,0,2952,4,4,percent_cover,"c(-67.8018, 44.4824)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03637741568776052,0.03486433267584807,0.03486433267584807,0.03486433267584807,-3.0709426691090767,-3.104112172390477,-3.104112172390477,-3.104112172390477
dmr_rasher_steneck,10_3_140,2007,6,44.3586,-68.0931,1,2007-06-08,10,10,10,NA,NA,NA,14.5,54,0,0,2952,4,14.5,percent_cover,"c(-68.0931, 44.3586)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13186813186813187,0.12638320594994926,0.12638320594994926,0.12638320594994926,-1.9528573016582988,-1.9922866646871962,-1.9922866646871962,-1.9922866646871962
dmr_rasher_steneck,10_3_140,2011,6,44.35407,-68.09337,1,2011-06-02,10,10,10,NA,NA,NA,9.5,54,0,0,2952,4,9.5,percent_cover,"c(-68.09337, 44.35407)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.08639636225843123,0.08280279010513916,0.08280279010513916,0.08280279010513916,-2.3392868139860443,-2.3772785738538116,-2.3772785738538116,-2.3772785738538116
dmr_rasher_steneck,10_3_141,2007,6,44.4955,-67.7388,1,2007-06-18,10,10,10,NA,NA,NA,4,54,0,0,2952,4,4,percent_cover,"c(-67.7388, 44.4955)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03637741568776052,0.03486433267584807,0.03486433267584807,0.03486433267584807,-3.0709426691090767,-3.104112172390477,-3.104112172390477,-3.104112172390477
dmr_rasher_steneck,10_3_141,2009,6,44.50167,-67.74431,1,2009-06-09,10,10,10,NA,NA,NA,17,54,0,0,2952,4,17,percent_cover,"c(-67.74431, 44.50167)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1546040166729822,0.14817341387235428,0.14817341387235428,0.14817341387235428,-1.8042125884063953,-1.8440632916754311,-1.8440632916754311,-1.8440632916754311
dmr_rasher_steneck,10_3_142,2007,6,44.4819,-67.6823,1,2007-06-18,10,10,10,NA,NA,NA,11,54,0,0,2952,4,11,percent_cover,"c(-67.6823, 44.4819)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10003789314134143,0.09587691485858219,0.09587691485858219,0.09587691485858219,-2.206930489407298,-2.2454780401419963,-2.2454780401419963,-2.2454780401419963
dmr_rasher_steneck,10_3_142,2012,6,44.48185,-67.6763,1,2012-06-11,10,10,10,NA,NA,NA,9,54,0,0,2952,4,9,percent_cover,"c(-67.6763, 44.48185)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.08184918529746116,0.07844474852065815,0.07844474852065815,0.07844474852065815,-2.3876073372845523,-2.425377232432241,-2.425377232432241,-2.425377232432241
dmr_rasher_steneck,10_3_143,2007,6,44.5846,-67.3527,1,2007-06-27,10,10,10,NA,NA,NA,11.5,54,0,0,2952,4,11.5,percent_cover,"c(-67.3527, 44.5846)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10458507010231148,0.1002349564430632,0.1002349564430632,0.1002349564430632,-2.166437761527799,-2.2051412234612866,-2.2051412234612866,-2.2051412234612866
dmr_rasher_steneck,10_3_143,2009,6,44.58018,-67.35951,1,2009-06-11,10,10,10,NA,NA,NA,40.8,54,0,0,2952,4,40.8,percent_cover,"c(-67.35951, 44.58018)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3710496400151572,0.35561619329365024,0.35561619329365024,0.35561619329365024,-0.964825623588585,-1.0061711480043274,-1.0061711480043274,-1.0061711480043274
dmr_rasher_steneck,10_3_144,2008,5,43.79772,-69.71682,1,2008-05-07,10,10,10,NA,NA,NA,10.5,54,0,0,2952,4,10.5,percent_cover,"c(-69.71682, 43.79772)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.09549071618037136,0.09151887327410117,0.09151887327410117,0.09151887327410117,-2.2491323282284115,-2.2875105541984575,-2.2875105541984575,-2.2875105541984575
dmr_rasher_steneck,10_3_144,2014,5,43.8022,-69.718,1,2014-05-07,10,10,10,NA,NA,NA,10,54,0,0,2952,4,10,percent_cover,"c(-69.718, 43.8022)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.09094353921940129,0.08716083168962017,0.08716083168962017,0.08716083168962017,-2.2931939360791787,-2.3313876148845942,-2.3313876148845942,-2.3313876148845942
dmr_rasher_steneck,10_3_145,2008,5,43.80244,-69.65067,1,2008-05-07,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-69.65067, 43.80244)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091
dmr_rasher_steneck,10_3_146,2008,5,43.86635,-69.3825,1,2008-05-15,10,10,10,NA,NA,NA,31,54,0,0,2952,4,31,percent_cover,"c(-69.3825, 43.86635)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.281924971580144,0.2701985782378225,0.2701985782378225,0.2701985782378225,-1.2312584563736422,-1.2722567191898106,-1.2722567191898106,-1.2722567191898106
dmr_rasher_steneck,10_3_146,2015,5,43.8713,-69.3792,1,2015-05-11,10,10,10,NA,NA,NA,34,54,0,0,2952,4,34,percent_cover,"c(-69.3792, 43.8713)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3092080333459644,0.29634682774470855,0.29634682774470855,0.29634682774470855,-1.1419122465992213,-1.1830373948674864,-1.1830373948674864,-1.1830373948674864
dmr_rasher_steneck,10_3_147,2008,5,43.89809,-69.30822,1,2008-05-15,10,10,10,NA,NA,NA,47.5,54,0,0,2952,4,47.5,percent_cover,"c(-69.30822, 43.89809)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4319818112921561,0.4140139505256958,0.4140139505256958,0.4140139505256958,-0.816486548673885,-0.8579889221081994,-0.8579889221081994,-0.8579889221081994
dmr_rasher_steneck,10_3_147,2018,5,43.8982,-69.3081,1,2018-05-10,10,10,10,NA,NA,NA,49,54,0,0,2952,4,49,percent_cover,"c(-69.3081, 43.8982)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.44562334217506633,0.42708807527913883,0.42708807527913883,0.42708807527913883,-0.7860888147990767,-0.8276205589328772,-0.8276205589328772,-0.8276205589328772
dmr_rasher_steneck,10_3_148,2008,6,44.18041,-68.37754,1,2008-06-03,10,10,10,NA,NA,NA,71,54,0,0,2952,4,71,percent_cover,"c(-68.37754, 44.18041)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6456991284577491,0.6188419049963032,0.6188419049963032,0.6188419049963032,-0.422053240891807,-0.4638753972818477,-0.4638753972818477,-0.4638753972818477
dmr_rasher_steneck,10_3_149,2008,6,44.13081,-68.36552,1,2008-06-02,10,10,10,NA,NA,NA,71.5,54,0,0,2952,4,71.5,percent_cover,"c(-68.36552, 44.13081)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6502463054187192,0.6231999465807843,0.6231999465807843,0.6231999465807843,-0.41514232355138203,-0.45696903533917443,-0.45696903533917443,-0.45696903533917443
dmr_rasher_steneck,10_3_149,2015,5,44.1309,-68.3717,1,2015-05-15,10,10,10,NA,NA,NA,48,54,0,0,2952,4,48,percent_cover,"c(-68.3717, 44.1309)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4365289882531262,0.41837199211017684,0.41837199211017684,0.41837199211017684,-0.8062509574737347,-0.8477633204398494,-0.8477633204398494,-0.8477633204398494
dmr_rasher_steneck,10_3_15,2001,7,44.48045,-67.75111,1,2001-07-18,10,10,10,NA,NA,NA,17.9,54,0,0,2952,4,17.9,percent_cover,"c(-67.75111, 44.48045)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1627889352027283,0.1560178887244201,0.1560178887244201,0.1560178887244201,-1.7556844570539616,-1.7956597330315307,-1.7956597330315307,-1.7956597330315307
dmr_rasher_steneck,10_3_15,2003,6,44.48227,-67.73913,1,2003-06-23,10,10,10,NA,NA,NA,12.5,54,0,0,2952,4,12.5,percent_cover,"c(-67.73913, 44.48227)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11367942402425162,0.10895103961202521,0.10895103961202521,0.10895103961202521,-2.0900623511376044,-2.1290433023636273,-2.1290433023636273,-2.1290433023636273
dmr_rasher_steneck,10_3_15,2005,6,44.4823,-67.7444,1,2005-06-20,10,10,10,NA,NA,NA,23.5,54,0,0,2952,4,23.5,percent_cover,"c(-67.7444, 44.4823)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.21371731716559303,0.2048279544706074,0.2048279544706074,0.2048279544706074,-1.4973720010298819,-1.53791778295943,-1.53791778295943,-1.53791778295943
dmr_rasher_steneck,10_3_150,2008,6,44.34023,-68.04249,1,2008-06-05,10,10,10,NA,NA,NA,27,54,0,0,2952,4,27,percent_cover,"c(-68.04249, 44.34023)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2455475558923835,0.23533424556197446,0.23533424556197446,0.23533424556197446,-1.3643467579208692,-1.405133730605018,-1.405133730605018,-1.405133730605018
dmr_rasher_steneck,10_3_150,2011,6,44.3357,-68.03724,1,2011-06-03,10,10,10,NA,NA,NA,5.5,54,0,0,2952,4,5.5,percent_cover,"c(-68.03724, 44.3357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.050018946570670714,0.04793845742929109,0.04793845742929109,0.04793845742929109,-2.813094990428995,-2.848373910583695,-2.848373910583695,-2.848373910583695
dmr_rasher_steneck,10_3_150,2014,6,44.3357,-68.0372,1,2014-06-06,10,10,10,NA,NA,NA,14.5,54,0,0,2952,4,14.5,percent_cover,"c(-68.0372, 44.3357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13186813186813187,0.12638320594994926,0.12638320594994926,0.12638320594994926,-1.9528573016582988,-1.9922866646871962,-1.9922866646871962,-1.9922866646871962
dmr_rasher_steneck,10_3_151,2008,6,44.3447,-68.03709,1,2008-06-05,10,10,10,NA,NA,NA,45.5,54,0,0,2952,4,45.5,percent_cover,"c(-68.03709, 44.3447)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.41379310344827586,0.3965817841877718,0.3965817841877718,0.3965817841877718,-0.8585099064085305,-0.89997017911666,-0.89997017911666,-0.89997017911666
dmr_rasher_steneck,10_3_151,2011,6,44.34474,-68.04247,1,2011-06-03,10,10,10,NA,NA,NA,9,54,0,0,2952,4,9,percent_cover,"c(-68.04247, 44.34474)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.08184918529746116,0.07844474852065815,0.07844474852065815,0.07844474852065815,-2.3876073372845523,-2.425377232432241,-2.425377232432241,-2.425377232432241
dmr_rasher_steneck,10_3_152,2008,6,44.48767,-67.64657,1,2008-06-11,10,10,10,NA,NA,NA,3,54,0,0,2952,4,3,percent_cover,"c(-67.64657, 44.48767)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.027283061765820387,0.026148249506886052,0.026148249506886052,0.026148249506886052,-3.28921616362565,-3.320126754595826,-3.320126754595826,-3.320126754595826
dmr_rasher_steneck,10_3_153,2008,6,44.50998,-67.52066,1,2008-06-12,10,10,10,NA,NA,NA,60.5,54,0,0,2952,4,60.5,percent_cover,"c(-67.52066, 44.50998)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5502084122773778,0.5273230317222021,0.5273230317222021,0.5273230317222021,-0.5794463997080448,-0.6211558165003277,-0.6211558165003277,-0.6211558165003277
dmr_rasher_steneck,10_3_153,2013,5,44.50681,-67.5182,1,2013-05-31,10,10,10,NA,NA,NA,6.5,54,0,0,2952,4,6.5,percent_cover,"c(-67.5182, 44.50681)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.05911330049261084,0.05665454059825311,0.05665454059825311,0.05665454059825311,-2.6720080849274175,-2.7082321086725925,-2.7082321086725925,-2.7082321086725925
dmr_rasher_steneck,10_3_153,2016,6,44.5095,-67.5204,1,2016-06-05,10,10,10,NA,NA,NA,30.5,54,0,0,2952,4,30.5,percent_cover,"c(-67.5204, 44.5095)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.27737779461917395,0.2658405366533415,0.2658405366533415,0.2658405366533415,-1.246957571303452,-1.2879323459846963,-1.2879323459846963,-1.2879323459846963
dmr_rasher_steneck,10_3_154,2008,6,44.56919,-67.45395,1,2008-06-18,10,10,10,NA,NA,NA,33.5,54,0,0,2952,4,33.5,percent_cover,"c(-67.45395, 44.56919)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.30466085638499435,0.29198878616022755,0.29198878616022755,0.29198878616022755,-1.1562598665534198,-1.1973653942164506,-1.1973653942164506,-1.1973653942164506
dmr_rasher_steneck,10_3_154,2013,6,44.57689,-67.4555,1,2013-06-10,10,10,10,NA,NA,NA,67,54,0,0,2952,4,67,percent_cover,"c(-67.4555, 44.57689)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6093217127699887,0.5839775723204551,0.5839775723204551,0.5839775723204551,-0.47913041147188445,-0.5209137173685778,-0.5209137173685778,-0.5209137173685778
dmr_rasher_steneck,10_3_155,2008,6,44.60541,-67.43378,1,2008-06-18,10,10,10,NA,NA,NA,62.5,54,0,0,2952,4,62.5,percent_cover,"c(-67.43378, 44.60541)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5683971201212581,0.5447551980601261,0.5447551980601261,0.5447551980601261,-0.5474945871934456,-0.5892283471184683,-0.5892283471184683,-0.5892283471184683
dmr_rasher_steneck,10_3_155,2015,6,44.6056,-67.434,1,2015-06-07,10,10,10,NA,NA,NA,4,54,0,0,2952,4,4,percent_cover,"c(-67.434, 44.6056)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03637741568776052,0.03486433267584807,0.03486433267584807,0.03486433267584807,-3.0709426691090767,-3.104112172390477,-3.104112172390477,-3.104112172390477
dmr_rasher_steneck,10_3_156,2009,5,43.54859,-70.22339,1,2009-05-04,10,10,10,NA,NA,NA,7.5,54,0,0,2952,4,7.5,percent_cover,"c(-70.22339, 43.54859)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.06820765441455097,0.06537062376721513,0.06537062376721513,0.06537062376721513,-2.54838775368204,-2.5853376850934033,-2.5853376850934033,-2.5853376850934033
dmr_rasher_steneck,10_3_157,2009,5,43.62679,-70.21171,1,2009-05-04,10,10,10,NA,NA,NA,3.5,54,0,0,2952,4,3.5,percent_cover,"c(-70.21171, 43.62679)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03183023872679045,0.030506291091367058,0.030506291091367058,0.030506291091367058,-3.1741357864730637,-3.2062979813436567,-3.2062979813436567,-3.2062979813436567
dmr_rasher_steneck,10_3_158,2009,5,43.73347,-69.97396,1,2009-05-05,10,10,10,NA,NA,NA,46.5,54,0,0,2952,4,46.5,percent_cover,"c(-69.97396, 43.73347)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.422887457370216,0.4052978673567338,0.4052978673567338,0.4052978673567338,-0.8372774984577168,-0.8787592635458674,-0.8787592635458674,-0.8787592635458674
dmr_rasher_steneck,10_3_159,2009,5,43.88323,-69.47959,1,2009-05-11,10,10,10,NA,NA,NA,22.5,54,0,0,2952,4,22.5,percent_cover,"c(-69.47959, 43.88323)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2046229632436529,0.19611187130164537,0.19611187130164537,0.19611187130164537,-1.5388724496469035,-1.579336193027661,-1.579336193027661,-1.579336193027661
